locations,lat,lng
"29, Jalan Kia Peng, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.15035,101.7203101
"360, Jln Tun Razak, Taman U Thant, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1589303,101.7209621
"7, Jalan Damanlela, Pusat Bandar Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1454342,101.6622517
"699, Jalan Damansara, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.132696,101.6298517
"lot 480023, Jalan Beringin, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1484911,101.6606571
"Level 31, Menara AIA Capsquare, Jalan Munshi Abdullah, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1541482,101.7001134
"Jalan Munshi Abdullah, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1552049,101.6980047
"Lot RG-B, RG Floor, Pertama Complex, Jalan Tuanku Abdul Rahman, Chow Kit, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1572891,101.6955726
"1018, Jln Sultan Ismail, Bandar Wawasan, 54200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1598664,101.7000562
"190, Jalan Tuanku Abdul Rahman, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1560783,101.6952893
"WILAYAH PERSEKUTUAN, Chow Kit, 50350 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1666712,101.6925216
"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.139003,101.686855
"568, Jln Ipoh, Batu Complex Bussiness Centre, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1892063,101.6807708
"5, Jln Ipoh, Taman Kok Lian, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.2024719,101.6717983
"Jalan Mega Kecil, Taman United, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.081898,101.671394
"Menara Pearl Point 2 No. 2A, Jalan Sepadu, Off, Jln Klang Lama, Taman United, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.0845617,101.6733784
"289, Jln Klang Lama, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.0949783,101.6740413
"Metro Prima, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.213144,101.6425249
"Jln Kepong, Jinjang Selatan, 52000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.2044611,101.6675995
"Kepong, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.2037943,101.6413776
"KL Metropolis, Jalan Dutamas 2, Dutamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.181534,101.6681976
"MET 1 KL Metropolis, Jln Boulevard, Kompleks Kerajaan, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1763473,101.669503
"Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1174073,101.6780545
"KL Eco City Mall, No.3, Jalan Bangsar, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1193533,101.6741901
"2, Jalan Kerinchi, Kampung Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1141124,101.6632718
"7, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.10968,101.6653807
"Jln Pudu, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1375035,101.7134075
"PUDU SENTRAL, 12, Jln Pudu, City Centre, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1456853,101.7006055
"2, Jalan 1/125e, Taman Desa Petaling, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.0827782,101.7024706
"Jln Dutamas 1, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1696701,101.6683503
"60, Jalan Sri Hartamas 1, Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1636367,101.6569965
"2, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1654103,101.6516822
"1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1711671,101.6662111
"Solaris Parq, Jln Dutamas 1, Solaris On The Park, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1707573,101.6687072
"1, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.165701700000001,101.6531554
"8, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1664583,101.6523213
"Taman Ibu Kota LOT G21A, Taman Danau Kota, 53300 Kuala Lumpur, Wilayah Persekutuan, Malaysia",3.2045381,101.7205761
"No.6, Jalan Taman Setiawangsa (Jalan, 37/56, AU2 Taman setiawangsa, Taman Keramat, 54200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1782252,101.7504516
"Jalan Enggang, Taman Keramat, 54200 Kuala Lumpur, Selangor, Malaysia",3.1675495,101.7351893
"Endah Parade, 1, Jalan 1/149e, Taman Sri Endah, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.063303,101.6951981
"Plaza 63, No. 63, Jalan 3/108C Taman Sungai Besi, Sungai Besi, 57100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.0919555,101.700427
"Jalan Madrasah, Jalan 1/22a, Taman Melati, 53100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.2178436,101.7186877
"823, Jln Lingkaran Tengah 2, KL Timur, 53100 Kuala Lumpur, Selangor, Malaysia",3.2253685,101.7298059
"355, Jln Bandar Melawati, Pusat Bandar Melawati, 53100 Kuala Lumpur, Selangor, Malaysia",3.2113794,101.748677
"Wangsa Maju, 53300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.203764,101.7367351
"Jalan Wangsa Perdana 1, Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1982958,101.7420546
"Financial Park, 87000 Labuan, Wilayah Persekutuan Labuan, Malaysia",5.275694,115.2486421
"Bandar Labuan, 87000 Labuan, Labuan Federal Territory, Malaysia",5.2747902,115.2452586
"Jalan Alamanda, Presint 1, 62000 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",2.9395291,101.7106171
"mms Gadget, 1, Jalan Tun Abdul Razak, Presint 3, 62100 Putrajaya, Malaysia",2.9198142,101.6839546
"Management Office, Unit T2-3A-3 & Unit T2-3A-3A level 3A IOI City Tower Two Lebuh IRC, Ioi Resort, 62502 Putrajaya, Selangor, Malaysia",2.9706561,101.7136778
"3, Jln Dato' Onn 3, Bandar Dato Onn, 81100 Johor Bahru, Johor, Malaysia",1.5639876,103.7344668
"Jalan Premium Outlets, Bandar Indahpura, 81000 Kulai, Johor, Malaysia",1.6028941,103.6214825
"Southkey, 81100 Johor Bahru, Johor, Malaysia",1.5009581,103.7773778
"Lot 3FK-12J, third floor, Paradigm Mall, Jalan Bertingkat Skudai, 81200 Johor Bahru, Johor, Malaysia",1.5168375,103.685325
"Pusat Komersial Sunway Marketplace, Persiaran Medini 5, Sunway, 79250 Nusajaya, Johor, Malaysia",1.3972123,103.6286544
"Toppen Shopping Centre, No. 33A, Jln Harmonium, Taman Desa Tebrau, 81100 Johor Bahru, Johor, Malaysia",1.5526948,103.7985511
"69, Jalan Ali, Pekan Muar, 84000 Muar, Johor, Malaysia",2.0442051,102.5664675
"Lot G51 & G52 Ground Floor Batu Pahat Mall, Jalan Kluang, Kampung Beroleh, 83000 Batu Pahat, Johor, Malaysia",1.8638514,102.9620855
"88, Jalan Bakau Condong, Kampung Pegawai, 83000 Batu Pahat, Johor, Malaysia",1.8576681,102.9346164
"Grand Mezzanine, 8, Jalan Indah 15/2, Taman Bukit Indah, 81200 Johor Bahru, Johor, Malaysia",1.4817523,103.6557625
"Taman Universiti, 81300 Skudai, Johor, Malaysia",1.534054,103.621729
"EKO GALLERIA, 3, Jalan Eko Botani 3/2, TAMAN EKO BOTANI, 79100 Nusajaya, Johor, Malaysia",1.4413451,103.6167703
"Mall of Medini, 79100 Nusajaya, Johor, Malaysia",1.4290229,103.6331061
"3, Jln Persisiran Perling, Taman Perling, 81200 Johor Bahru, Johor, Malaysia",1.4967001,103.6809575
"Skudai, Johor, Malaysia",1.5343616,103.6594267
"Pusat Komersial Sunway Marketplace, Persiaran Medini 5, Sunway, 79250 Nusajaya, Johor, Malaysia",1.3972123,103.6286544
"L3-086, Sutera Mall, 1, Jalan Sutera Tanjung 8/4, Taman Sutera Utama, 81300 Skudai, Johor, Malaysia",1.5176508,103.6715487
"Plaza Tasek, 2, Jalan Pendekar 16, Taman Ungku Tun Aminah, 81300 Skudai, Johor, Malaysia",1.5144949,103.6558659
"Bandar Dato Onn, Johor Bahru, Johor, Malaysia",1.5632732,103.7410752
"Jalan 14/17, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",3.1091099,101.637092
"G29 & 30, AEON Mall Tebrau City No. 1, Jalan Desa Tebrau, Taman Desa Tebrau, 81100 Johor Bahru, Johor, Malaysia",1.5494617,103.7958733
"L3-31A LEVEL 3, ANGSANA JOHOR BAHRU MALL,81200 JOHOR BAHRU, Bandar Baru Uda, 81200 Johor Bahru, Johor, Malaysia",1.4949273,103.7057484
"No.01-01, Shopping Mall Ground Floor, Bay Point Persiaran Danga Perdana Country Garden, Danga Bay, 80200 Johor Bahru, Johor, Malaysia",1.4631843,103.7284801
"Jalan Tun Abdul Razak L4 Danga City Mall, Wadi Hana, 80000 Johor Bahru, Johor, Malaysia",1.4753051,103.7547592
"Jalan Trus, UTC, 80000 Johor Bahru, Johor, Malaysia",1.4594943,103.7630603
"106, Jalan Wong Ah Fook, Bandar Johor Bahru, 80000 Johor Bahru, Johor, Malaysia",1.461799,103.7639603
"KOMTAR JBCC, City Centre, 80000 Johor Bahru, Johor, Malaysia",1.4639632,103.7627382
"33, Jalan Seladang, Taman Abad, 80250 Johor Bahru, Johor, Malaysia",1.4854384,103.7628811
"Lot 3FK-12J, third floor, Paradigm Mall, Jalan Bertingkat Skudai, 81200 Johor Bahru, Johor, Malaysia",1.5168375,103.685325
"135, Jalan Tampoi, Kampung Bahru Majidee, 81100 Johor Bahru, Johor, Malaysia",1.5147302,103.7433824
"Lot 3.29 & 3.29A, Level, 3, Jalan Kuning, Taman Pelangi, 80400 Johor Bahru, Johor, Malaysia",1.4799714,103.7652664
"Jalan Sutera, Taman Sentosa, 80150 Johor Bahru, Johor, Malaysia",1.4922183,103.7683756
"Jalan Persiaran Senibong, Bandar Baru Permas Jaya, 81750 Johor Bahru, Johor, Malaysia",1.4864549,103.8096492
"Batu 13 3/4, Jalan Kota Tinggi, 81800 Ulu Tiram, Johor, Malaysia",1.6086539,103.821166
"Toppen Shopping Centre, No. 33A, Jln Harmonium, Taman Desa Tebrau, 81100 Johor Bahru, Johor, Malaysia",1.5526948,103.7985511
"Jln Rambutan, Taman Suria, 86000 Kluang, Johor, Malaysia",2.0400737,103.3205798
"Kluang, Johor, Malaysia",2.030068,103.3184639
"G 53, Plaza, Pusat Perdagangan Kota Tinggi, 81900 Kota Tinggi, Johor, Malaysia",1.7305938,103.9025016
"Kulai District, Johor, Malaysia",1.6582668,103.6060338
"LG-01, Lower Ground Floor, Lebuh Putra Utama, Bandar Putra Kulai, 81000 Kulai, Johor, Malaysia",1.6481162,103.6265492
"Jalan Premium Outlets, Bandar Indahpura, 81000 Kulai, Johor, Malaysia",1.6028941,103.6214825
"Lot 1566, 20, Jln Besar, Taman Mewah, 81000 Kulai, Johor, Malaysia",1.661671,103.603182
"69, Jalan Ali, Pekan Muar, 84000 Muar, Johor, Malaysia",2.0442051,102.5664675
"16, Jalan Petrie, Taman Sri Tanjung, 84000 Muar, Johor, Malaysia",2.0461191,102.5633197
"Bandar Penawar, 81930 Kota Tinggi, Johor, Malaysia",1.5737522,104.2063891
"Pontian Plaza, Kampung Atap, 82000 Pontian District, Johor, Malaysia",1.4812175,103.3922154
"Segamat Central Shopping Centre, Jln Kolam Air, Kampung Gubah, 85000 Segamat District, Johor, Malaysia",2.5097601,102.8118128
"Lot F29, Ground Floor, Alor Setar Mall, Kaw Perusahaan, Tandop, 05400 Alor Setar, Kedah, Malaysia",6.0813007,100.3608513
"Aman Central, 1, Darul Aman Hwy, Kampung Lubok Peringgi, 05100 Alor Setar, Kedah, Malaysia",6.1248637,100.3667935
"Jalan Putra, Bandar Alor Setar, 05150 Alor Setar, Kedah, Malaysia",6.1222064,100.3637236
"29, Pekan Jitra 3, Pekan Jitra, 06000 Jitra, Kedah, Malaysia",6.261108999999999,100.4185303
"Kulim Landmark Central, 09000 Kulim, Kedah, Malaysia",5.3856544,100.5467376
"Lot 2605, Cenang, Mukim, Jalan Pantai Chenang, Kampung Lubok Buaya, 07000 Langkawi, Kedah, Malaysia",6.2907234,99.7278025
"Persiaran Putra Kuah, Kuah, 07000 Langkawi, Kedah, Malaysia",6.3097561,99.85595719999999
"21, Lorong Tiram, 07000 Kuah, Kedah, Malaysia",6.3272016,99.83838759999999
"Amanjaya, 08000 Sungai Petani, Kedah, Malaysia",5.6425186,100.5451707
"Taman Sejati Indah, 08000 Sungai Petani, Kedah, Malaysia",5.612924,100.4849021
"Taman Sri Tanjung, 08000 Sungai Petani, Kedah, Malaysia",5.6451449,100.4887891
"15200 Kota Bharu, Kelantan, Malaysia",6.124785,102.2543825
"PT101 &102, 1, Jalan Hamzah, Seksyen 16, 15050 Kota Bharu, Kelantan, Malaysia",6.117460599999999,102.2401375
"LOT 2138, WISMA G ORANGE, TUNJUNG, BATU 4 1/2, 15050 Kota Bharu, Kelantan, Malaysia",6.065843,102.238763
"Jalan Pasir Puteh, Kota Sri Mutiara 97, 15000, Kota Bharu, Bandar Kota Bharu, 15150 Kota Bharu, Kelantan, Malaysia",6.112997399999999,102.2500503
"Lot 5644, Jalan Buluh Kubu, Bandar Kota Bharu, 15000 Kota Bharu, Kelantan, Malaysia",6.129268700000001,102.2393905
"Jalan Kemus / Sempang Ampat, 78000 Alor Gajah, Melaka, Malaysia",2.4435074,102.2045586
"G26 & F31, Lebuh Ayer Keroh, 75450 Melaka, Malaysia",2.231643,102.2824164
"Malacca, Malaysia",2.189594,102.2500868
"Jln Merdeka, Bandar Hilir, 75000 Melaka, Malaysia",2.189751,102.252619
"Jalan Melaka Raya 23, Hatten City, 75000 Melaka, Malaysia",2.1826318,102.2627254
"Jalan Hang Tuah, 75300 Melaka, Malaysia",2.2025536,102.2478661
"Hatten Square, Jln Merdeka, Taman Costa Mahkota, 75000 Malacca, Malaysia",2.1892815,102.2519395
"192, Melaka Raya, 75000 Malacca, Malaysia",2.1821085,102.2616243
"Malacca, Malaysia",2.189594,102.2500868
"Jalan Tun Ali, 75300 Melaka, Malaysia",2.2076596,102.2450682
"105, Jln Merdeka, Taman Melaka Raya, 75000 Melaka, Malaysia",2.1893499,102.2535295
"193, Pinggiran @ Sungai Melaka, Jalan Persisiran Bunga Raya, Kampung Bunga Paya Pantai, 75100 Melaka, Malaysia",2.2018593,102.2503009
"Nilai, Negeri Sembilan, Malaysia",2.802455,101.7988711
"Persiaran Ilmu, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",2.824634,101.7784865
"Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",2.6902865,101.9077089
"33, Jalan Dato Siamang Gagap, Betaria Business Centre, 70100 Seremban, Negeri Sembilan, Malaysia",2.7228949,101.955192
"Era Square, 70200 Seremban, Negeri Sembilan, Malaysia",2.725947,101.9316442
"Jalan Tuanku Munawir, Bandar Seremban, 70000 Seremban, Negeri Sembilan, Malaysia",2.7232489,101.9373923
"Lebuhraya Seremban - Bukit Nenas, 70200 Seremban, Negeri Sembilan, Malaysia",2.7167752,101.9194177
"Seremban, Negeri Sembilan, Malaysia",2.725889,101.9378239
"Jalan Lintang, Bandar Seremban, 70000 Seremban, Negeri Sembilan, Malaysia",2.7220551,101.9370344
"Awana Transport Hub Genting Highlands Resorts, 69000 Genting Highlands, Pahang, Malaysia",3.404295,101.7832708
"Genting Highlands, 69000 Genting Highlands, Pahang, Malaysia",3.4229492,101.7934354
"KM13, 69000 Genting Highlands, Pahang, Malaysia",3.4033765,101.7831159
"Resorts World Genting, Genting Highlands, 69000 Genting Highlands, Pahang, Malaysia",3.4250433,101.7963925
"Level 8 Menara Khuan Choo 75A, Jalan Raja Chulan, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1502134,101.7121302
"G33, (Ground Floor), Berjaya Megamall, Jalan Tun Ismail, 25000, Kuantan, Pahang, 25000 Kuantan, Pahang, Malaysia",3.8152359,103.3300424
"Jalan Haji Abdul Rahman, 25000 Kuantan, Pahang, Malaysia",3.8050068,103.3231327
"Jalan Putra Square 6, 1, Level 5, Putra Square, 25300 Kuantan, Pahang, Malaysia",3.817596299999999,103.3275975
"A91, Jalan Tun Ismail, Sri Dagangan Bussiness Centre, 25000 Kuantan, Pahang, Malaysia",3.8124961,103.326357
"Temerloh, Pahang, Malaysia",3.448649,102.4163482
"Pusat Perniagaan Cengal 2, 87, Kampung Carak Paya Dalam, 28000 Temerloh, Pahang, Malaysia",3.4580056,102.4017715
"Lot F-74, Tingkat 2, Mentakab Star Mall, No.1, Jalan Star City 1, Star City, 28400 Mentakab, Pahang, Malaysia",3.471256,102.331764
"182, Jalan Magazine, 10300 George Town, Pulau Pinang, Malaysia",5.4130454,100.3311692
"3A, 06-01, Jalan Rumbia, Kampung Seberang Paya, 11900 Bayan Lepas, Pulau Pinang, Malaysia",5.3335423,100.2911131
"70-1-76 D'Piazza Mall, Bayan Baru, 11900 Bayan Lepas, Pulau Pinang, Malaysia",5.3265257,100.2833421
"10000 George Town, Penang, Malaysia",5.4135005,100.3281261
"Jalan Mahsuri, Bandar Bayan Baru, 11900 Bayan Lepas, Pulau Pinang, Malaysia",5.326665999999999,100.2850209
"163-D, Gurney Paragon Mall,, Gurney Drive, 10250 George Town, Penang, Malaysia",5.4357127,100.3108976
"170, Persiaran Gurney, Pulau Tikus, 10250 George Town, Pulau Pinang, Malaysia",5.4380431,100.3100232
"UNIT NO.1B&1D, 1.01-4.01, KOMTAR, Jln Penang, 10000 George Town, Penang, Malaysia",5.4139293,100.3305011
"Komtar, 10450 George Town, Pulau Pinang, Malaysia",5.414587200000001,100.3297474
"Jalan Dato Keramat, 10150 George Town, Pulau Pinang, Malaysia",5.4125569,100.3247849
"Lengkok Mayang Pasir, Jalan Mayang Pasir1, Bandar Bayan Baru, 11950 Bayan Lepas, Penang, Malaysia",5.3252774,100.2849948
"George Town, Penang, Malaysia",5.414130699999999,100.3287506
"144, Jalan Dato Keramat, George Town, 10150 George Town, Pulau Pinang, Malaysia",5.412176,100.3256387
"Prangin Mall, No 33, Jalan Dr Lim Chwee Leong, George Town, 10100 George Town, Pulau Pinang, Malaysia",5.414683,100.331112
"Queensbay Mall, 100, Persiaran Bayan Indah, 11900 Bayan Lepas, Pulau Pinang, Malaysia",5.333177399999999,100.3066084
"Jln Paya Terubung, Paya Terubong, 11500 Ayer Itam, Pulau Pinang, Malaysia",5.376936499999999,100.2753213
"Jalan Seri Tanjung Pinang 10470 Tanjong Tokong, Penang Malaysia, Seri Tanjung Pinang, Tanjung Tokong, Pulau Pinang, Malaysia",5.458031399999999,100.3133518
"Lebuh Tunku Kudin 3, 11700 Gelugor, Pulau Pinang, Malaysia",5.378237599999999,100.3142186
"Lot No. 30908, Jalan Rozhan, Alma, 14000 Bukit Mertajam, Pulau Pinang, Malaysia",5.3210688,100.4775282
"Bukit Mertajam, Penang, Malaysia",5.365458,100.4590091
"2828, Jalan Baru, Bandar Perai Jaya, 13600 Perai, Pulau Pinang, Malaysia",5.3761839,100.4001367
"Sunway Carnival Mall 3068, Jalan Todak Pusat Bandar Seberang Jaya, Seberang Jaya, 13700 Perai, Pulau Pinang, Malaysia",5.3985132,100.3980465
"1, 1, Hala Falim 6, Taman Falim, 30200 Ipoh, Perak, Malaysia",4.5815648,101.0608002
"Station 18, 31650 Ipoh, Perak, Malaysia",4.543248,101.068835
"24, Jalan Raja Ashman Shah, Kampung Kastam Greentown, 30450 Ipoh, Perak, Malaysia",4.6029193,101.0945349
"105, Jalan Sultan Abdul Jalil, Pusat Perdagangan Greentown, 30450 Ipoh, Perak, Malaysia",4.597172,101.090072
"Jalan Laxamana, 30300 Ipoh, Perak, Malaysia",4.597325,101.0813361
"Perak IT Mall, jalan, Tawas Idaman 2, taman tawas idaman, 30010 Ipoh, Perak, Malaysia",4.6606065,101.1096303
"1, Persiaran Lagun Sunway, Sunway City, 31150 Ipoh, Perak, Malaysia",4.6249236,101.1542368
"lot 312205, Jalan Batu Karang, Taman Kolej Perdana, 31900 Kampar, Perak, Malaysia",4.3280664,101.1469817
"Seri Manjung, Perak, Malaysia",4.195868,100.664788
"Taiping, Perak, Malaysia",4.851932,100.7416339
"Jalan Tupai 3A Taiping Mall 33 Level 3A, 34000 Taiping, Perak, Malaysia",4.8497629,100.7425103
"36, Jalan Istana Larut, 34000 Taiping, Perak, Malaysia",4.8658188,100.7312078
"Jalan Masak, 89000 Keningau, Sabah, Malaysia",5.334461,116.1528357
